baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R16W0	R14W0	R30W0	R8W0	R20W0	R6W0	R12W0	R18W0	R10W0	R4W0	R3W0	R17W0	R9W0	R1W0	R7W0	R29W0	R21W0	R11W0	R19W0	R23W0	Significant	Description	Symbol	KO	Phylum
29.4817811316923	-0.492334878421836	0.613460275126812	-0.802553805656059	0.422232677368825	0.999901608208268	0	30	65	34	31	11	7	31	16	73	48	7	33	33	35	9	31	40	19	31	21	No	multicomponent Na+:H+ antiporter subunit F	mnhF, mrpF	K05570	K05570
39.1722513573727	-0.662830664686485	0.68617639379656	-0.965977073357327	0.334055653403572	0.999901608208268	0	34	33	76	29	33	0	26	24	185	49	24	62	62	45	29	19	31	4	28	28	No	multicomponent Na+:H+ antiporter subunit E	mnhE, mrpE	K05569	K05569
794.923893663068	-0.106342487560721	0.217884931492796	-0.488067195983383	0.625502245785283	0.999901608208268	519	645	1174	955	1074	710	553	795	599	1640	883	668	1103	454	555	862	784	642	637	663	772	No	GTP-binding protein LepA	lepA	K03596	K03596
41.7384982783215	0.218065346652196	0.800261859073228	0.27249249002662	0.785243364974062	0.999901608208268	70	6	149	120	80	44	48	17	16	70	14	27	0	0	0	48	18	49	8	21	87	No	oligogalacturonide transporter	togT, rhiT	K16210	K16210
386.475903625991	-0.136300888295524	0.26092006729611	-0.52238560915608	0.601401873709362	0.999901608208268	108	229	673	288	575	382	289	146	202	898	622	327	574	304	460	457	390	248	510	320	473	No	oxaloacetate decarboxylase (Na+ extruding) subunit alpha [EC:7.2.4.2]	oadA	K01571	K01571
669.442911195804	0.0472952510248129	0.231166603150286	0.204593788117677	0.837889509107855	0.999901608208268	322	506	1284	469	974	733	512	432	368	1037	709	532	970	479	676	1021	927	362	516	574	935	No	@	@	K01572	K01572
824.346156607325	-0.19045766793106	0.219960350285658	-0.865872725169405	0.386559961824275	0.999901608208268	409	517	1126	937	1620	782	523	731	790	1453	849	675	1110	457	648	751	898	680	928	837	693	No	DNA topoisomerase I [EC:5.6.2.1]	topA	K03168	K03168
603.518275025324	-0.140016464584567	0.228858478776318	-0.611803702153489	0.540667640016695	0.999901608208268	327	551	829	496	997	553	403	717	657	764	628	416	790	386	491	474	772	529	590	604	486	No	DNA processing protein	smf	K04096	K04096
488.622927972684	-0.120186099507105	0.220419590689281	-0.545260514871963	0.585574356566231	0.999901608208268	321	344	529	480	591	474	539	506	351	609	520	415	689	383	609	503	526	510	443	389	295	No	RNA methyltransferase, TrmH family	spoU	K03437	K03437
1107.3129150282	-0.301716494721251	0.212475311600821	-1.42000730554564	0.155605554213334	0.999901608208268	490	1271	1956	980	1883	991	903	745	752	1910	1308	808	1504	782	870	989	1201	914	1088	848	1230	No	isoleucyl-tRNA synthetase [EC:6.1.1.5]	IARS, ileS	K01870	K01870
472.749071974514	-0.219898574191422	0.188497033303453	-1.16658904566109	0.243376369250856	0.999901608208268	349	376	640	445	758	571	433	383	429	794	489	465	489	275	430	453	354	447	538	375	442	No	transcription termination/antitermination protein NusG	nusG	K02601	K02601
413.776765263601	-0.24583398044519	0.214968521643632	-1.14358129537089	0.252797322440802	0.999901608208268	257	249	556	310	446	594	375	405	395	806	400	444	393	246	351	382	382	476	359	414	398	No	large subunit ribosomal protein L11	RP-L11, MRPL11, rplK	K02867	K02867
481.816592113873	-0.142695539641944	0.22947197459177	-0.621842993663167	0.534045112683974	0.999901608208268	264	367	632	375	664	717	402	611	320	983	431	439	637	322	377	463	389	433	469	307	514	No	large subunit ribosomal protein L1	RP-L1, MRPL1, rplA	K02863	K02863
15.1815022305308	-0.724184063689299	1.24331963087012	-0.58246008967339	0.560256816673856	0.999901608208268	16	0	32	0	21	50	26	0	10	31	31	4	6	0	0	0	0	34	16	30	0	No	chitin disaccharide deacetylase [EC:3.5.1.105]	chbG	K03478	K03478
34.7849581021574	-1.15932894962988	0.532548912102373	-2.17694360702593	0.0294847752831569	0.999901608208268	13	50	51	47	46	21	46	16	21	131	26	69	49	15	18	19	0	43	13	24	30	Yes	magnesium chelatase subunit I [EC:6.6.1.1]	chlI, bchI	K03405	K03405
60.2072889592621	-0.932156265219133	0.469233608038084	-1.98655051396804	0.0469722297499263	0.999901608208268	13	62	153	129	111	23	72	24	21	148	57	133	67	22	24	19	17	63	26	67	56	Yes	magnesium chelatase subunit D [EC:6.6.1.1]	chlD, bchD	K03404	K03404
262.417387282756	-0.165873033001776	0.390706186953944	-0.424546727286224	0.671167134995915	0.999901608208268	46	173	149	371	426	177	96	430	470	342	398	214	368	118	74	135	376	277	130	377	179	No	arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]	E3.2.1.89	K01224	K01224
748.943278004925	-1.01329237785672	0.741268563396625	-1.36697066069231	0.171634501912634	0.999901608208268	141	3324	161	1615	1374	237	209	1476	1424	475	447	184	601	159	144	23	218	692	88	600	107	No	TonB-dependent starch-binding outer membrane protein SusC	susC	K21573	K21573
1034.93418976233	-0.119711494524851	0.207370963002219	-0.577281856590358	0.563749068070172	0.999901608208268	688	1022	1463	1247	1202	701	850	1114	1182	2099	1131	738	1345	582	775	826	971	924	1022	777	1080	No	translation initiation factor IF-2	infB, MTIF2	K02519	K02519
384.175552271408	0.0785751608393088	0.216214407408114	0.363413159100887	0.716296273236544	0.999901608208268	335	310	595	341	319	406	258	431	326	661	458	400	421	222	302	443	459	285	338	349	342	No	ribosome-binding factor A	rbfA	K02834	K02834
489.010133362032	-0.134268119136967	0.225052590946079	-0.596607746538393	0.550769298070632	0.999901608208268	323	464	859	549	700	470	467	446	362	722	597	336	556	273	378	613	363	389	405	489	415	No	bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]	nrnA	K06881	K06881
483.122870847048	0.149231385557022	0.216853006825436	0.688168394534418	0.491346744339356	0.999901608208268	530	417	789	510	344	525	375	353	420	481	504	447	687	365	408	561	522	398	469	431	384	No	tRNA pseudouridine55 synthase [EC:5.4.99.25]	truB, PUS4, TRUB1	K03177	K03177
68.7543004645782	-0.288395223640741	0.52333093971555	-0.551076196254505	0.581581442349825	0.999901608208268	11	78	20	35	48	59	19	130	61	346	83	49	60	31	9	133	70	42	129	31	61	No	DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	alkA	K01247	K01247
37.5191741418382	0.144487525165752	0.878050402915286	0.164554932935543	0.869294305835248	0.999901608208268	0	37	0	8	0	18	50	129	36	130	24	19	55	12	114	29	0	32	50	8	41	No	uncharacterized protein	K09729	K09729	K09729
1362.38418562257	-0.0114932301472811	0.185045190082697	-0.0621103966125508	0.950474917685688	0.999901608208268	869	1141	2345	1704	1561	1146	1106	973	1258	2075	1510	1116	1910	958	1328	1367	1483	1050	1164	1179	1449	No	ATP-dependent DNA helicase UvrD/PcrA [EC:5.6.2.4]	uvrD, pcrA	K03657	K03657
294.078046965522	0.528054512014697	0.240740629736739	2.19345821514279	0.0282743819630266	0.999901608208268	199	181	401	245	252	409	196	209	116	233	439	252	525	178	338	487	386	158	373	250	426	Yes	phosphinothricin acetyltransferase [EC:2.3.1.183]	pat, bar	K03823	K03823
327.733180960103	0.0195158890343619	0.24802856482938	0.0786840380574188	0.937283941897413	0.999901608208268	284	150	488	234	316	342	303	143	143	725	477	360	576	225	248	418	323	184	485	314	385	No	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	glmU	K04042	K04042
244.43963629847	0.191108687395986	0.266522586796162	0.717044996798514	0.473346332683266	0.999901608208268	107	119	428	151	226	298	294	130	99	554	379	268	340	130	261	422	315	121	330	137	335	No	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	trmL, cspR	K03216	K03216
615.971550393282	0.056023349082276	0.23847043873911	0.234927856796399	0.814264727957832	0.999901608208268	222	385	1069	556	830	816	649	315	267	1144	934	610	904	318	544	828	833	342	622	481	773	No	ATP-dependent helicase/nuclease subunit B [EC:5.6.2.4 3.1.-.-]	addB	K16899	K16899
634.514013220807	-0.163115617789299	0.225485318098254	-0.72339795408862	0.469435427817765	0.999901608208268	329	611	975	617	736	594	449	683	764	1199	711	462	789	399	507	678	471	664	609	495	461	No	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	WARS, trpS	K01867	K01867
445.088896306764	0.267176160250166	0.286553216577839	0.932378855979761	0.351140768016831	0.999901608208268	217	287	682	279	570	416	328	196	129	804	760	320	765	196	496	962	541	266	459	305	735	No	nondiscriminating glutamyl-tRNA synthetase [EC:6.1.1.24]	gltX	K09698	K09698
51.3605656126222	0.809105579740271	0.697421931221506	1.1601378498711	0.245992686010677	0.999901608208268	4	17	317	19	25	120	69	0	23	125	47	5	25	7	37	17	184	17	81	32	32	No	spore germination protein	ypeB	K06313	K06313
957.982033275328	-0.491849597947325	0.283218243396529	-1.73664518234687	0.0824498191548479	0.999901608208268	452	1131	1205	1490	1440	763	693	956	1469	1125	807	564	852	541	384	469	767	1172	1014	1463	605	No	alpha-amylase [EC:3.2.1.1]	AMY, amyA, malS	K01176	K01176
29.2012467032755	0.421491304131147	0.65250577740696	0.645957965010121	0.518306578530399	0.999901608208268	5	29	41	22	0	18	6	37	50	59	28	42	103	28	43	27	25	19	21	2	18	No	L-gulonate 5-dehydrogenase [EC:1.1.1.380]	rspB	K08322	K08322
123.570230486764	-0.15674422770609	0.46014773369617	-0.340638921432974	0.733375424892355	0.999901608208268	127	98	56	96	192	51	178	125	157	66	100	27	114	128	289	17	250	171	67	54	73	No	type II restriction enzyme [EC:3.1.21.4]	E3.1.21.4	K01155	K01155
558.092006288103	0.06749579262021	0.230041231640339	0.293407369361234	0.769210793268617	0.999901608208268	372	521	371	637	640	567	457	528	360	872	571	481	953	314	598	904	609	399	476	403	587	No	tRNA(adenine34) deaminase [EC:3.5.4.33]	tadA	K11991	K11991
341.377935278097	-0.0445582750863479	0.251405173175762	-0.177236906160226	0.859322307606213	0.999901608208268	245	323	400	382	144	289	255	354	388	443	395	313	347	142	367	344	334	393	345	459	332	No	adenine phosphoribosyltransferase [EC:2.4.2.7]	APRT, apt	K00759	K00759
78.2994464917235	0.655825341036741	0.533846365279255	1.22849078628395	0.219262786043058	0.999901608208268	10	40	149	81	31	83	25	58	40	133	130	73	132	36	0	254	94	36	62	71	199	No	rhomboid protease GlpG [EC:3.4.21.105]	glpG	K02441	K02441
19.7637804140413	-0.276727315546845	1.06851203279141	-0.258983808375012	0.795647733441288	0.999901608208268	0	45	43	8	0	42	8	39	49	30	5	10	40	26	0	0	0	15	19	14	0	No	hydrogenase-4 component E [EC:1.-.-.-]	hyfE	K12140	K12140
45.7424373144892	-0.0325677735371176	0.498114094709917	-0.0653821561826792	0.947869730981001	0.999901608208268	4	33	66	17	16	47	15	66	81	146	31	37	64	54	77	46	20	29	35	29	77	No	hydrogenase-4 component F [EC:1.-.-.-]	hyfF	K12141	K12141
15.7755280492138	0.360500841661756	1.33371731525163	0.270297789148626	0.786931166084268	0.999901608208268	0	19	0	0	0	54	0	35	15	46	15	0	38	0	7	0	39	22	15	9	0	No	erythritol transport system permease protein	K17203, eryF	K17203	K17203
325.804807904036	0.160153072413147	0.293005493759408	0.546587268239588	0.584662317971338	0.999901608208268	195	172	758	229	229	299	473	94	263	542	414	201	177	307	688	186	559	118	513	312	474	No	ribose transport system ATP-binding protein [EC:7.5.2.7]	rbsA	K10441	K10441
42.4745604174927	0.205554247050077	0.464457874956323	0.442568116795106	0.65807815049971	0.999901608208268	66	54	78	28	30	15	75	37	28	65	49	30	18	20	82	14	53	8	88	25	56	No	D-ribose pyranase [EC:5.4.99.62]	rbsD	K06726	K06726
117.911176398095	-0.127210597678481	0.364950015276078	-0.348569920136182	0.727412213251202	0.999901608208268	53	75	217	33	51	159	133	40	29	153	152	144	149	129	154	177	93	66	249	172	126	No	L-fuculose-phosphate aldolase [EC:4.1.2.17]	fucA	K01628	K01628
242.533924609583	-0.331253710134154	0.222023195653866	-1.49197794022647	0.13570492848979	0.999901608208268	116	249	275	200	350	280	196	274	284	310	191	313	222	121	182	173	252	228	337	288	231	No	L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4]	araD, ulaF, sgaE, sgbE	K03077	K03077
27.2898601078136	-1.12033552156821	0.943188292787393	-1.18781745928726	0.234905334293677	0.999901608208268	0	27	74	0	0	79	42	0	8	189	21	38	12	7	0	17	13	18	23	36	29	No	zinc D-Ala-D-Ala dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.17.14]	vanXY	K18866	K18866
99.4557359777484	-0.509229263360296	0.373660887509942	-1.3628112558255	0.172942002816972	0.999901608208268	101	74	154	157	203	45	267	32	50	41	57	112	70	74	152	68	51	93	141	71	98	No	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	GAE, cap1J	K08679	K08679
42.9303260924597	0.219650372901868	0.624116513133657	0.351938088929926	0.724884693438235	0.999901608208268	144	34	99	25	0	44	84	29	28	78	11	71	30	12	22	9	40	23	41	23	35	No	uncharacterized protein	K06962	K06962	K06962
307.193715773223	-0.153551408559373	0.210599063120457	-0.729117244322902	0.465929947090203	0.999901608208268	265	338	474	289	290	351	256	204	274	704	385	298	217	189	298	292	269	220	356	224	332	No	large conductance mechanosensitive channel	mscL	K03282	K03282
310.395440647497	-0.0791836083645451	0.232939399788361	-0.339932224589263	0.733907568437584	0.999901608208268	279	220	507	292	272	220	306	164	106	540	533	455	330	280	357	287	271	168	493	259	365	No	branched-chain amino acid:cation transporter, LIVCS family	TC.LIVCS	K03311	K03311
362.714445831961	-0.495753245786163	0.352268082651401	-1.40731809153642	0.159333087043587	0.999901608208268	181	546	213	476	527	185	269	598	650	236	266	351	321	194	368	111	314	480	186	441	170	No	UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	lpxA	K00677	K00677
218.31719885413	0.106197788900993	0.259295235721481	0.409563209310425	0.682126389857194	0.999901608208268	149	171	194	166	197	262	222	154	77	280	240	268	311	196	316	396	147	130	235	126	438	No	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	fabZ	K02372	K02372
69.4269801393643	0.15005300336564	0.576073872579954	0.260475280181734	0.794497180937595	0.999901608208268	0	42	128	61	0	42	60	108	48	134	99	153	66	54	169	50	34	34	100	51	111	No	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]	lpxC	K02535	K02535
258.640510345169	-0.0794533360952431	0.410857084077982	-0.193384364476876	0.846657959652445	0.999901608208268	113	391	155	547	199	153	175	496	768	318	132	219	159	140	242	102	185	244	61	211	136	No	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:3.5.1.108 4.2.1.59]	lpxC-fabZ	K16363	K16363
309.569089658459	-0.301565667491967	0.282228744531303	-1.06851507273923	0.285288235011033	0.999901608208268	138	287	338	514	391	137	283	457	383	483	264	383	339	184	379	106	208	309	273	302	246	No	Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]	lpxL, htrB	K02517	K02517
241.807799763159	-0.496748731367138	0.350093061287716	-1.41890481787897	0.155926767505404	0.999901608208268	100	385	197	285	379	95	181	407	417	167	217	248	264	145	233	101	143	298	119	247	147	No	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	lpxD	K02536	K02536
646.554654351967	-0.240416954659437	0.435102315498236	-0.552552689553343	0.580569745593434	0.999901608208268	333	757	332	1156	823	314	460	1436	1154	383	419	834	750	292	641	158	313	850	325	627	303	No	outer membrane protein	hlpA, ompH	K06142	K06142
433.647248996081	-0.0681491165453068	0.339784629941886	-0.200565624633941	0.84103823940452	0.999901608208268	127	415	273	716	609	222	375	1140	636	463	364	415	484	329	368	258	312	361	289	308	217	No	outer membrane protein insertion porin family	SAM50, TOB55, bamA	K07277	K07277
377.765389243221	-0.483030845053047	0.376035535525509	-1.28453510218925	0.198954789626952	0.999901608208268	346	259	239	418	920	166	337	732	545	685	220	213	428	182	230	102	348	341	184	507	116	No	topoisomerase IV subunit B [EC:5.6.2.2]	parE	K02622	K02622
291.224688756414	-0.548918459337361	0.563222907479505	-0.974602510032558	0.329757468076772	0.999901608208268	8	322	164	543	705	93	183	447	495	347	317	273	411	28	229	71	32	366	398	404	165	No	heptose-I-phosphate ethanolaminephosphotransferase [EC:2.7.8.-]	eptC	K19353	K19353
1437.53627805861	0.0798317089964557	0.243866614281649	0.327358089714796	0.74339706122153	0.999901608208268	676	945	1409	1370	2160	1164	1334	1376	1767	1862	1066	1021	1434	1541	2591	1801	2695	759	1002	820	1328	No	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family	TC.HAE1	K03296	K03296
628.916764611777	-0.0967696742203875	0.305960074036062	-0.31628203295892	0.75178844734923	0.999901608208268	551	787	490	550	539	284	784	720	847	476	367	424	302	775	1046	442	1440	486	509	352	497	No	membrane fusion protein, multidrug efflux system	acrA, mexA, adeI, smeD, mtrC, cmeA	K03585	K03585
163.798896340869	-0.496480711547585	0.693464007655067	-0.715943013720963	0.474026537141205	0.999901608208268	99	235	0	286	339	84	50	367	438	103	91	123	143	79	71	32	55	229	24	197	50	No	phosphatidyl-myo-inositol dimannoside synthase [EC:2.4.1.346]	pimB	K13668	K13668
168.475783057602	-0.662695991454535	0.433952018797575	-1.5271181207793	0.126731641727681	0.999901608208268	106	193	179	249	272	129	129	196	390	249	97	120	152	108	88	55	75	265	33	199	19	No	alpha-amylase [EC:3.2.1.1]	E3.2.1.1A	K07405	K07405
7.72534915756334	-0.451202323532523	1.9951073443985	-0.226154409585693	0.821081327871783	0.999901608208268	0	0	0	0	0	21	0	21	0	0	19	36	0	21	0	0	0	11	31	0	0	No	pyruvyltransferase	gumL	K13665	K13665
182.067161114141	-0.325260124941311	0.351267056244256	-0.925962509604486	0.354465463843949	0.999901608208268	45	139	120	96	83	268	276	122	62	529	160	139	113	219	448	200	156	100	250	152	275	No	uncharacterized protein	K07045	K07045	K07045
89.6782236292993	-0.0169986099516885	0.448117167201964	-0.0379334049124418	0.96974077893909	0.999901608208268	4	39	76	83	71	84	96	29	44	163	140	238	99	35	299	46	99	32	119	90	153	No	large subunit ribosomal protein L7A	RP-L7A, rplGB	K07590	K07590
237.18304372919	-0.239398674664384	0.306503803147643	-0.781062656338608	0.434765644232373	0.999901608208268	132	209	506	155	175	227	160	76	96	570	344	302	279	256	199	170	141	169	199	170	725	No	pilus assembly protein CpaF [EC:7.4.2.8]	cpaF, tadA	K02283	K02283
73.8580122353689	-0.337738346354368	0.43724964606144	-0.772415368191998	0.43986845453446	0.999901608208268	30	81	202	63	46	88	21	40	41	264	119	47	69	100	73	27	33	28	81	65	85	No	pilus assembly protein CpaB	cpaB, rcpC	K02279	K02279
149.654305796599	0.192848063133024	0.317779570740359	0.606861110309037	0.54394308874257	0.999901608208268	43	130	305	163	107	188	152	30	87	187	309	191	197	118	261	111	161	67	175	104	194	No	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	pilD, pppA	K02654	K02654
182.561266954676	-0.0298487520317077	0.419815426602035	-0.0710997027272248	0.943318404763011	0.999901608208268	19	136	212	128	241	481	113	58	27	397	189	125	279	150	159	361	183	78	90	180	310	No	stage V sporulation protein G	spoVG	K06412	K06412
275.345362860141	-0.150404183874967	0.335795270568179	-0.447904413961749	0.654222182692278	0.999901608208268	37	164	704	230	495	400	186	261	278	431	305	205	149	365	234	226	407	147	125	199	296	No	DNA adenine methylase [EC:2.1.1.72]	dam	K06223	K06223
568.18867016095	0.0293874119504983	0.202635899311566	0.145025694116091	0.884690585276682	0.999901608208268	341	432	918	647	805	543	429	604	711	975	545	460	784	322	448	565	551	389	491	463	599	No	ribosome-binding ATPase	ychF	K06942	K06942
36.7852141005952	-0.42546598097608	0.67710967537458	-0.628356079450069	0.529770702149044	0.999901608208268	0	42	33	20	0	68	128	24	18	72	45	4	31	30	63	20	65	25	24	38	32	No	NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]	hndB	K17992	K17992
0.10850584640508	-1.21387325022132	3.10736253381724	-0.390644231888237	0.696060226073265	0.999901608208268	0	0	0	0	0	21	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0	No	3,8-divinyl chlorophyllide a/chlorophyllide a reductase subunit X [EC:1.3.7.14 1.3.7.15]	bchX	K11333	K11333
257.72018089138	-0.180643194904797	0.328317608657192	-0.550208670328777	0.582176257376559	0.999901608208268	224	271	369	386	444	157	282	381	453	159	119	172	195	159	190	140	262	271	177	219	132	No	cell division protein FtsA	ftsA	K03590	K03590
396.445151800152	-0.325764315185062	0.197781529310057	-1.64709169921712	0.0995391990463636	0.999901608208268	253	409	495	431	631	277	454	404	352	436	355	491	437	250	449	199	394	336	378	377	476	No	shikimate kinase [EC:2.7.1.71]	aroK, aroL	K00891	K00891
265.662660672209	-0.39526938771757	0.49409404357491	-0.799988165932309	0.423717653658139	0.999901608208268	62	420	93	572	422	129	155	458	719	266	117	142	262	226	178	119	187	261	92	259	62	No	long-chain fatty acid transport protein	fadL	K06076	K06076
421.134608941013	-0.235560439391432	0.440971904714504	-0.534184688124156	0.593213761750447	0.999901608208268	491	452	184	635	799	154	320	881	638	427	169	297	457	287	311	100	428	420	255	334	135	No	tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]	rluA	K06177	K06177
576.478206805774	-0.00325254994032685	0.250754345387852	-0.0129710611207794	0.989650880799151	0.999901608208268	494	603	858	495	593	793	322	575	396	702	598	394	731	298	495	554	653	457	409	745	553	No	DNA polymerase V	umuC	K03502	K03502
43.7843019625583	-0.0898432805803125	0.691403968232506	-0.129943252726747	0.896611323644401	0.999901608208268	129	40	0	9	16	27	151	25	18	108	15	44	25	9	100	14	35	24	30	4	107	No	purine operon repressor	purR	K09685	K09685
234.764976551398	-0.295995698463553	0.574618633216645	-0.515116777203351	0.606471419621763	0.999901608208268	96	346	45	319	413	85	134	418	472	27	141	200	160	119	321	24	504	303	54	240	114	No	iron(III)-enterobactin esterase [EC:3.1.1.108]	fes	K07214	K07214
307.75323860275	-0.310479928605788	0.850270892236431	-0.365154130807825	0.714996355919142	0.999901608208268	44	621	241	616	345	141	26	809	840	180	257	179	441	41	42	17	0	453	95	409	13	No	uncharacterized protein	K07000	K07000	K07000
505.739185033523	0.0232458761888229	0.239319661891204	0.0971331649272954	0.922620643574541	0.999901608208268	221	511	675	495	691	569	313	626	344	501	603	409	637	304	464	617	655	386	421	494	478	No	poly(A) polymerase [EC:2.7.7.19]	pcnB	K00970	K00970
608.021243737875	0.0993450649168421	0.202115875403164	0.491525293194693	0.623054967294905	0.999901608208268	352	554	719	590	665	667	469	732	435	592	749	639	759	339	676	713	741	467	571	550	626	No	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	cca	K00974	K00974
86.2832600173072	0.184999220579633	0.518586723895272	0.356737286273054	0.721288489262772	0.999901608208268	246	81	115	29	99	76	115	0	34	81	83	52	56	65	53	65	173	38	110	63	127	No	galactoside O-acetyltransferase [EC:2.3.1.18]	lacA	K00633	K00633
73.5905258617586	-0.266156022229047	0.529206594607406	-0.502934061935672	0.615010632139698	0.999901608208268	11	46	154	32	72	88	193	0	27	150	108	44	78	51	185	60	84	21	42	89	105	No	formate dehydrogenase (NAD+, ferredoxin) subunit B [EC:1.17.1.11]	hylB	K22339	K22339
336.187773173637	0.473398262750131	0.308832080773059	1.53286621508082	0.125308821681256	0.999901608208268	195	168	563	324	357	351	250	219	75	398	442	289	591	174	149	1030	321	225	412	204	530	No	oligopeptide transport system permease protein	oppB	K15581	K15581
369.159960377112	0.0759337676044832	0.308744499835102	0.245943709588475	0.805725807422743	0.999901608208268	196	165	532	366	345	455	396	115	140	928	479	295	683	175	188	848	242	282	360	274	653	No	oligopeptide transport system ATP-binding protein	oppD	K15583	K15583
580.271571138275	-0.138740838918779	0.220500297242649	-0.629209305627839	0.52921203745591	0.999901608208268	217	509	720	584	541	428	493	703	368	927	742	520	848	366	614	548	588	596	632	569	596	No	tripeptide aminopeptidase [EC:3.4.11.4]	pepT	K01258	K01258
1280.14054453387	-0.43628862217962	0.312204119699144	-1.39744671723118	0.162279278936053	0.999901608208268	872	1594	810	1830	1990	563	841	2076	2089	1178	776	1043	963	1726	1358	360	1047	1140	923	1131	963	No	iron complex outermembrane recepter protein	TC.FEV.OM	K02014	K02014
216.699819701741	-0.384132759092908	0.346969031006117	-1.10710964024376	0.268246528058948	0.999901608208268	91	266	42	304	288	97	152	322	320	432	121	170	313	142	270	109	164	207	267	209	160	No	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	DPM1	K00721	K00721
198.395397441689	0.179132325352741	0.356285282105182	0.502777786088445	0.615120513287114	0.999901608208268	23	157	250	142	218	296	100	84	43	347	302	179	257	103	217	424	299	108	248	186	355	No	similar to stage IV sporulation protein	yqfD	K06438	K06438
542.172639769464	-0.0879296143749594	0.195924531805127	-0.448793285684188	0.653580782744163	0.999901608208268	498	496	516	399	655	468	394	474	463	799	526	487	604	473	665	555	729	466	563	372	624	No	L-asparaginase [EC:3.5.1.1]	E3.5.1.1, ansA, ansB	K01424	K01424
238.951305848791	-0.387402036783617	0.338601640364184	-1.14412333137827	0.252572493010484	0.999901608208268	118	60	137	301	370	160	411	100	201	207	152	164	204	288	292	126	591	288	440	248	142	No	lysozyme [EC:3.2.1.17]	E3.2.1.17	K01185	K01185
94.6782042440459	0.272242714600885	0.34047092371713	0.799606355892728	0.423938903821496	0.999901608208268	70	82	295	59	89	123	77	64	55	118	141	88	148	40	51	64	121	56	62	83	156	No	tight adherence protein B	tadB	K12510	K12510
163.053947784883	-0.388999567545029	0.298958813459856	-1.30118113275581	0.193196461785014	0.999901608208268	49	157	301	89	232	161	119	73	90	355	260	172	164	176	171	78	151	105	145	136	386	No	tight adherence protein C	tadC	K12511	K12511
526.970252105589	-0.00883089818151365	0.19733675932525	-0.0447503962855626	0.964306263478729	0.999901608208268	419	445	529	546	588	526	365	593	522	578	499	534	687	291	509	485	551	461	572	588	580	No	ADP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.136]	nnrD	K17758	K17758
561.916050639955	0.051695033164655	0.198436664663644	0.260511499990587	0.794469245768969	0.999901608208268	414	452	577	611	651	548	365	660	518	646	540	563	769	274	509	605	577	487	691	590	620	No	NAD(P)H-hydrate epimerase [EC:5.1.99.6]	NAXE, nnrE	K17759	K17759
393.559067084446	0.157676654197012	0.26128114215917	0.603475064805698	0.546192698724399	0.999901608208268	510	327	650	418	348	500	294	446	331	305	292	336	347	296	263	197	608	292	472	418	340	No	serine/threonine protein kinase, bacterial [EC:2.7.11.1]	K08884	K08884	K08884
28.083813365273	-0.478305565553203	1.07124164714324	-0.446496424806426	0.655238694560147	0.999901608208268	5	0	192	0	48	29	0	3	0	151	22	38	9	39	30	38	9	0	28	21	0	No	N-acetylmuramate 1-kinase [EC:2.7.1.221]	amgK	K07102	K07102
847.179386351774	-0.0746115174999824	0.211498206974128	-0.352776123104955	0.724256285374823	0.999901608208268	515	601	707	906	1139	809	802	1019	1159	865	1066	787	1150	535	660	864	618	879	765	778	834	No	uncharacterized protein	K06871	K06871	K06871
639.069187890113	-0.302597215463264	0.183929394818865	-1.64518137930733	0.0999324123230507	0.999901608208268	317	705	759	741	666	571	725	570	533	964	612	518	603	458	764	670	486	586	779	683	594	No	pyruvate formate lyase activating enzyme [EC:1.97.1.4]	pflA, pflC, pflE	K04069	K04069
