KEGG_pathway	Description	R12W8	R2W0	R16W24	543-46G1	R30W7	R2W1	R16W0	R8W7	R14W4	R14W7	R11W24	R30W4	R20W24	R24W1	R20W8	R14W0	R18W24	R4W8	R2W24X	R12W24	R24W7	R14W1	R23W24	R29W24	R2W24Y	R2W4	R2W7	0505-0101	R30W1	R30W0	R16W7	R24W4	R24W24	R8W0	R26W0	R18W8	R10W7	R20W0	R14W24	R4W7	R18W4	R24W8	R20W1	R6W0	R12W1	R18W7	R4W4	R2W8	R12W0	R19W24	R21W24	R6W7	R30W8	R18W0	R20W4	R12W7	R22W0	R10W24	R18W1	R10W0	R4W1	R12W4	R4W0	R14W8	R17W24	R20W6	R25W0	R8W24	R1W7	R17W1	R3W0	R9W7	R1W5	R29W8	R17W0	R7W8	R30W24	R23W8	R3W7	R9W0	R6W24	R27W0	R17W7	R17W4	585-57G1	R1W1	R1W24	R11W8	R1W0	R19W7	R7W0	R17W8	R29W0	R23W7	R11W4	R29W1	R13W0	R7W1	R21W0	R7W24	R23W4	R11W7	R29W5	R21W7	R4W24	R1W8	R11W0	R7W4	R5W0	R11W1	R19W0	R3W24	R23W1	R9W24	R7W7	R29W7	R23W0
ko00960	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	0.21875	0.1875	0.1875	0.15625	0.1875	0.1875	0.1875	0.15625	0.1875	0.21875	0.15625	0.1875	0.21875	0.1875	0.1875	0.21875	0.21875	0.21875	0.1875	0.1875	0.15625	0.1875	0.1875	0.1875	0.28125	0.1875	0.1875	0.21875	0.21875	0.1875	0.1875	0.21875	0.25	0.1875	0.15625	0.25	0.21875	0.21875	0.25	0.21875	0.1875	0.15625	0.1875	0.15625	0.15625	0.25	0.21875	0.15625	0.21875	0.21875	0.21875	0.1875	0.1875	0.25	0.21875	0.21875	0.1875	0.15625	0.21875	0.21875	0.1875	0.21875	0.21875	0.21875	0.1875	0.1875	0.21875	0.1875	0.21875	0.21875	0.21875	0.1875	0.1875	0.15625	0.21875	0.1875	0.1875	0.21875	0.1875	0.21875	0.1875	0.21875	0.21875	0.25	0.21875	0.21875	0.1875	0.21875	0.21875	0.25	0.21875	0.21875	0.1875	0.21875	0.1875	0.1875	0.1875	0.15625	0.1875	0.25	0.21875	0.21875	0.21875	0.1875	0.21875	0.1875	0.21875	0.15625	0.1875	0.1875	0.21875	0.21875	0.21875	0.21875	0.1875	0.21875	0.25
ko00965	Betalain biosynthesis [PATH:ko00965]	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0	0	0	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0	0	0.14285714285714285	0	0	0.14285714285714285	0	0	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0	0.14285714285714285	0	0.14285714285714285	0	0	0	0	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0	0	0	0	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.42857142857142855	0.14285714285714285	0	0.2857142857142857	0	0	0	0	0.14285714285714285	0.2857142857142857	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0	0	0.14285714285714285	0.14285714285714285	0	0.2857142857142857	0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.2857142857142857	0.2857142857142857	0.14285714285714285	0	0	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.14285714285714285	0	0.14285714285714285	0.14285714285714285	0.14285714285714285
ko00311	Penicillin and cephalosporin biosynthesis [PATH:ko00311]	0.1875	0.125	0.125	0.1875	0	0.125	0.1875	0	0.1875	0.1875	0	0.125	0.125	0	0.1875	0.1875	0.1875	0.1875	0.1875	0	0	0.1875	0.1875	0	0.1875	0.1875	0.1875	0.1875	0	0.125	0.125	0	0.125	0.125	0.125	0.1875	0.125	0.25	0.1875	0.1875	0.125	0	0.1875	0.125	0.125	0.1875	0.125	0.125	0.125	0.125	0.125	0.1875	0.125	0.125	0.1875	0.125	0.125	0	0.1875	0.125	0.1875	0.125	0.1875	0.1875	0.1875	0.1875	0.1875	0.125	0.125	0.1875	0.125	0	0.1875	0.125	0.125	0.125	0.125	0.1875	0.1875	0.125	0.125	0	0.1875	0.1875	0	0.125	0.1875	0.125	0.1875	0.125	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.125	0.1875	0.1875	0.1875	0.125	0.1875	0.1875	0.1875	0.125	0.125	0.125	0.125	0.1875	0.1875	0.1875	0.125	0.1875	0.125	0.1875
ko00332	Carbapenem biosynthesis [PATH:ko00332]	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.15789473684210525	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684
ko00261	Monobactam biosynthesis [PATH:ko00261]	0.32142857142857145	0.2857142857142857	0.32142857142857145	0.2857142857142857	0.32142857142857145	0.32142857142857145	0.35714285714285715	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.32142857142857145	0.32142857142857145	0.32142857142857145	0.32142857142857145	0.39285714285714285	0.32142857142857145	0.35714285714285715	0.32142857142857145	0.32142857142857145	0.2857142857142857	0.35714285714285715	0.2857142857142857	0.32142857142857145	0.35714285714285715	0.35714285714285715	0.35714285714285715	0.35714285714285715	0.32142857142857145	0.32142857142857145	0.35714285714285715	0.35714285714285715	0.35714285714285715	0.2857142857142857	0.2857142857142857	0.32142857142857145	0.4642857142857143	0.39285714285714285	0.35714285714285715	0.35714285714285715	0.39285714285714285	0.35714285714285715	0.32142857142857145	0.32142857142857145	0.35714285714285715	0.32142857142857145	0.4642857142857143	0.32142857142857145	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.32142857142857145	0.35714285714285715	0.39285714285714285	0.42857142857142855	0.32142857142857145	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.4642857142857143	0.2857142857142857	0.35714285714285715	0.35714285714285715	0.35714285714285715	0.2857142857142857	0.32142857142857145	0.32142857142857145	0.2857142857142857	0.2857142857142857	0.32142857142857145	0.35714285714285715	0.35714285714285715	0.2857142857142857	0.32142857142857145	0.35714285714285715	0.39285714285714285	0.32142857142857145	0.2857142857142857	0.35714285714285715	0.35714285714285715	0.32142857142857145	0.32142857142857145	0.32142857142857145	0.35714285714285715	0.35714285714285715	0.39285714285714285	0.2857142857142857	0.32142857142857145	0.35714285714285715	0.2857142857142857	0.42857142857142855	0.35714285714285715	0.35714285714285715	0.35714285714285715	0.39285714285714285	0.32142857142857145	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.2857142857142857	0.35714285714285715	0.35714285714285715	0.35714285714285715	0.35714285714285715	0.32142857142857145	0.35714285714285715	0.2857142857142857	0.39285714285714285	0.35714285714285715	0.32142857142857145	0.32142857142857145	0.35714285714285715	0.32142857142857145	0.39285714285714285	0.32142857142857145	0.2857142857142857	0.35714285714285715	0.39285714285714285
ko00521	Streptomycin biosynthesis [PATH:ko00521]	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.47619047619047616	0.42857142857142855	0.47619047619047616	0.47619047619047616	0.42857142857142855	0.47619047619047616	0.5238095238095238	0.47619047619047616	0.5238095238095238	0.5714285714285714	0.47619047619047616	0.5714285714285714	0.5714285714285714	0.5714285714285714	0.5714285714285714	0.5238095238095238	0.47619047619047616	0.42857142857142855	0.5714285714285714	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.42857142857142855	0.5238095238095238	0.47619047619047616	0.5238095238095238	0.42857142857142855	0.47619047619047616	0.5714285714285714	0.5238095238095238	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.5714285714285714	0.47619047619047616	0.5714285714285714	0.5714285714285714	0.5238095238095238	0.5714285714285714	0.5714285714285714	0.47619047619047616	0.47619047619047616	0.5238095238095238	0.5714285714285714	0.42857142857142855	0.5714285714285714	0.47619047619047616	0.5714285714285714	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.5238095238095238	0.42857142857142855	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.47619047619047616	0.5714285714285714	0.5714285714285714	0.5714285714285714	0.47619047619047616	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.47619047619047616	0.47619047619047616	0.5714285714285714	0.5714285714285714	0.5238095238095238	0.47619047619047616	0.47619047619047616	0.5238095238095238	0.5238095238095238	0.47619047619047616	0.5238095238095238	0.47619047619047616	0.5714285714285714	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5714285714285714	0.5714285714285714	0.5714285714285714	0.42857142857142855	0.5238095238095238	0.42857142857142855	0.5238095238095238	0.5238095238095238	0.5238095238095238	0.5714285714285714	0.5714285714285714	0.5714285714285714	0.47619047619047616	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.5238095238095238	0.5714285714285714	0.5238095238095238	0.47619047619047616	0.5714285714285714	0.5238095238095238
ko00525	Acarbose and validamycin biosynthesis [PATH:ko00525]	0.18518518518518517	0	0.18518518518518517	0	0	0	0.14814814814814814	0	0.14814814814814814	0.18518518518518517	0.1111111111111111	0.14814814814814814	0.14814814814814814	0.1111111111111111	0.14814814814814814	0.18518518518518517	0.14814814814814814	0.25925925925925924	0.1111111111111111	0	0.1111111111111111	0.14814814814814814	0.18518518518518517	0.1111111111111111	0	0.1111111111111111	0.14814814814814814	0.1111111111111111	0.14814814814814814	0.1111111111111111	0.1111111111111111	0.1111111111111111	0	0	0	0.18518518518518517	0.18518518518518517	0.2222222222222222	0.18518518518518517	0.25925925925925924	0.14814814814814814	0.14814814814814814	0.14814814814814814	0.1111111111111111	0	0.14814814814814814	0.18518518518518517	0	0	0.18518518518518517	0.14814814814814814	0.1111111111111111	0.18518518518518517	0.14814814814814814	0.18518518518518517	0.14814814814814814	0.18518518518518517	0.14814814814814814	0.18518518518518517	0.18518518518518517	0.14814814814814814	0.14814814814814814	0.18518518518518517	0.14814814814814814	0.14814814814814814	0.18518518518518517	0	0.14814814814814814	0	0.2222222222222222	0.2222222222222222	0	0	0.14814814814814814	0.14814814814814814	0.1111111111111111	0	0.1111111111111111	0.18518518518518517	0	0.1111111111111111	0.14814814814814814	0.18518518518518517	0.2222222222222222	0	0.14814814814814814	0	0.1111111111111111	0	0.18518518518518517	0.14814814814814814	0.14814814814814814	0.1111111111111111	0	0.18518518518518517	0.18518518518518517	0.1111111111111111	0.2962962962962963	0.1111111111111111	0.2222222222222222	0.18518518518518517	0	0.18518518518518517	0.14814814814814814	0.18518518518518517	0	0.14814814814814814	0.18518518518518517	0.18518518518518517	0.18518518518518517	0.14814814814814814	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.18518518518518517	0.1111111111111111
ko00401	Novobiocin biosynthesis [PATH:ko00401]	0.23333333333333334	0.2	0.2	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.2	0.16666666666666666	0.16666666666666666	0.2	0.16666666666666666	0.16666666666666666	0.26666666666666666	0.2	0.2	0.23333333333333334	0.23333333333333334	0.23333333333333334	0.16666666666666666	0.16666666666666666	0.2	0.2	0.23333333333333334	0.23333333333333334	0.23333333333333334	0.23333333333333334	0.2	0.16666666666666666	0.2	0.23333333333333334	0.2	0.26666666666666666	0.26666666666666666	0.16666666666666666	0.16666666666666666	0.26666666666666666	0.26666666666666666	0.23333333333333334	0.23333333333333334	0.26666666666666666	0.23333333333333334	0.16666666666666666	0.2	0.2	0.2	0.2	0.23333333333333334	0.16666666666666666	0.2	0.2	0.26666666666666666	0.23333333333333334	0.2	0.23333333333333334	0.2	0.2	0.2	0.16666666666666666	0.23333333333333334	0.2	0.23333333333333334	0.2	0.26666666666666666	0.2	0.16666666666666666	0.2	0.23333333333333334	0.23333333333333334	0.2	0.26666666666666666	0.23333333333333334	0.2	0.2	0.16666666666666666	0.26666666666666666	0.26666666666666666	0.2	0.23333333333333334	0.23333333333333334	0.23333333333333334	0.2	0.23333333333333334	0.2	0.26666666666666666	0.2	0.23333333333333334	0.16666666666666666	0.2	0.23333333333333334	0.23333333333333334	0.26666666666666666	0.26666666666666666	0.2	0.26666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.23333333333333334	0.23333333333333334	0.26666666666666666	0.23333333333333334	0.16666666666666666	0.26666666666666666	0.2	0.23333333333333334	0.23333333333333334	0.2	0.16666666666666666	0.23333333333333334	0.26666666666666666	0.23333333333333334	0.23333333333333334	0.16666666666666666	0.23333333333333334	0.23333333333333334
ko00405	Phenazine biosynthesis [PATH:ko00405]	0.25	0.125	0.1875	0.125	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.125	0.1875	0.1875	0.125	0.1875	0.1875	0.1875	0.125	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.125	0.1875	0.1875	0.1875	0.125	0.125	0.25	0.1875	0.1875	0.1875	0.25	0.1875	0.125	0.1875	0.1875	0.125	0.25	0.1875	0.1875	0.125	0.25	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.25	0.1875	0.25	0.1875	0.1875	0.1875	0.1875	0.1875	0.125	0.1875	0.125	0.1875	0.1875	0.125	0.1875	0.1875	0.125	0.1875	0.1875	0.1875	0.1875	0.1875	0.125	0.125	0.25	0.1875	0.1875	0.1875	0.125	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.125	0.125	0.1875	0.1875	0.1875	0.1875	0.25	0.1875	0.1875	0.125	0.125	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.1875	0.25	0.1875
ko00333	Prodigiosin biosynthesis [PATH:ko00333]	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.2	0.15	0.15	0.15	0.2	0.2	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.2	0.2	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.2	0.15	0.15	0.15	0.15	0.15	0.2	0.15	0.15	0	0.15	0.15	0.15	0.2	0.15	0.15	0.2	0.15	0.15	0.15	0.2	0.15	0.2	0.15	0.2	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.2	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15
ko00999	Biosynthesis of various plant secondary metabolites [PATH:ko00999]	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.13157894736842105	0	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.13157894736842105	0.13157894736842105	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.10526315789473684
ko00362	Benzoate degradation [PATH:ko00362]	0.18867924528301888	0.16037735849056603	0.19811320754716982	0.14150943396226415	0	0.14150943396226415	0.1792452830188679	0	0.10377358490566038	0.19811320754716982	0.12264150943396226	0.16037735849056603	0.2169811320754717	0	0.1509433962264151	0.11320754716981132	0.20754716981132076	0.2169811320754717	0.1792452830188679	0	0.11320754716981132	0.14150943396226415	0.14150943396226415	0.1509433962264151	0.24528301886792453	0.19811320754716982	0.16037735849056603	0.2358490566037736	0.10377358490566038	0.12264150943396226	0.16037735849056603	0.14150943396226415	0.1320754716981132	0	0	0.2830188679245283	0.12264150943396226	0.20754716981132076	0.2169811320754717	0.22641509433962265	0.1509433962264151	0	0.1509433962264151	0.22641509433962265	0.11320754716981132	0.25471698113207547	0.1320754716981132	0.16037735849056603	0.10377358490566038	0.18867924528301888	0.14150943396226415	0.20754716981132076	0.14150943396226415	0.19811320754716982	0.1320754716981132	0.1320754716981132	0.1320754716981132	0	0.18867924528301888	0.1792452830188679	0.1509433962264151	0.14150943396226415	0.16037735849056603	0.11320754716981132	0.1792452830188679	0.1792452830188679	0	0.10377358490566038	0.14150943396226415	0.16981132075471697	0.25471698113207547	0	0.16037735849056603	0.1792452830188679	0.14150943396226415	0.20754716981132076	0.11320754716981132	0.2169811320754717	0.18867924528301888	0.1509433962264151	0.1320754716981132	0.1509433962264151	0.1509433962264151	0.16037735849056603	0.16981132075471697	0.16981132075471697	0.1792452830188679	0.16981132075471697	0.16037735849056603	0.22641509433962265	0.18867924528301888	0.14150943396226415	0.16037735849056603	0.19811320754716982	0.12264150943396226	0.16037735849056603	0.11320754716981132	0.1509433962264151	0.11320754716981132	0.1792452830188679	0.22641509433962265	0.2169811320754717	0.20754716981132076	0.14150943396226415	0.1320754716981132	0.14150943396226415	0.2169811320754717	0.16981132075471697	0.18867924528301888	0.1509433962264151	0.16981132075471697	0.22641509433962265	0.25471698113207547	0.1320754716981132	0.16981132075471697	0.18867924528301888	0.1792452830188679
ko00627	Aminobenzoate degradation [PATH:ko00627]	0.1728395061728395	0.1111111111111111	0.14814814814814814	0.1111111111111111	0	0.12345679012345678	0.13580246913580246	0	0	0.13580246913580246	0	0.12345679012345678	0.1728395061728395	0	0.12345679012345678	0.1111111111111111	0.14814814814814814	0.14814814814814814	0.13580246913580246	0	0	0.14814814814814814	0.13580246913580246	0.13580246913580246	0.1728395061728395	0.13580246913580246	0.12345679012345678	0.1728395061728395	0	0	0	0	0.1111111111111111	0	0	0.18518518518518517	0.12345679012345678	0.16049382716049382	0.16049382716049382	0.16049382716049382	0.14814814814814814	0	0.1111111111111111	0.14814814814814814	0.1111111111111111	0.19753086419753085	0.1728395061728395	0.14814814814814814	0	0.1111111111111111	0.13580246913580246	0.16049382716049382	0.16049382716049382	0.16049382716049382	0.13580246913580246	0	0.1111111111111111	0	0.16049382716049382	0.14814814814814814	0.12345679012345678	0.14814814814814814	0.1728395061728395	0	0.16049382716049382	0.14814814814814814	0	0	0.1111111111111111	0.13580246913580246	0.16049382716049382	0	0.12345679012345678	0	0.12345679012345678	0.16049382716049382	0	0.14814814814814814	0.14814814814814814	0.16049382716049382	0.1111111111111111	0.1111111111111111	0.12345679012345678	0.14814814814814814	0.14814814814814814	0	0.12345679012345678	0.12345679012345678	0.1111111111111111	0.19753086419753085	0.13580246913580246	0.14814814814814814	0.1111111111111111	0.13580246913580246	0.1111111111111111	0.14814814814814814	0	0.13580246913580246	0	0.18518518518518517	0.13580246913580246	0.14814814814814814	0.13580246913580246	0.1111111111111111	0.13580246913580246	0.1111111111111111	0.1111111111111111	0.16049382716049382	0.14814814814814814	0.14814814814814814	0.1111111111111111	0.1728395061728395	0.13580246913580246	0.14814814814814814	0.13580246913580246	0.19753086419753085	0.18518518518518517
ko00625	Chloroalkane and chloroalkene degradation [PATH:ko00625]	0.27906976744186046	0.16279069767441862	0.20930232558139536	0.18604651162790697	0.18604651162790697	0.23255813953488372	0.23255813953488372	0.11627906976744186	0.20930232558139536	0.2558139534883721	0.18604651162790697	0.18604651162790697	0.27906976744186046	0.20930232558139536	0.2558139534883721	0.13953488372093023	0.27906976744186046	0.2558139534883721	0.23255813953488372	0.18604651162790697	0.18604651162790697	0.20930232558139536	0.20930232558139536	0.18604651162790697	0.2558139534883721	0.2558139534883721	0.18604651162790697	0.2558139534883721	0.18604651162790697	0.20930232558139536	0.2558139534883721	0.13953488372093023	0.18604651162790697	0.16279069767441862	0.20930232558139536	0.32558139534883723	0.20930232558139536	0.23255813953488372	0.2558139534883721	0.23255813953488372	0.20930232558139536	0.16279069767441862	0.18604651162790697	0.2558139534883721	0.16279069767441862	0.2558139534883721	0.2558139534883721	0.20930232558139536	0.16279069767441862	0.20930232558139536	0.20930232558139536	0.2558139534883721	0.23255813953488372	0.2558139534883721	0.20930232558139536	0.16279069767441862	0.20930232558139536	0.16279069767441862	0.23255813953488372	0.20930232558139536	0.2558139534883721	0.2558139534883721	0.2558139534883721	0.18604651162790697	0.23255813953488372	0.2558139534883721	0.18604651162790697	0.23255813953488372	0.27906976744186046	0.20930232558139536	0.2558139534883721	0.16279069767441862	0.2558139534883721	0.20930232558139536	0.20930232558139536	0.2558139534883721	0.20930232558139536	0.3023255813953488	0.23255813953488372	0.2558139534883721	0.2558139534883721	0.18604651162790697	0.23255813953488372	0.23255813953488372	0.20930232558139536	0.23255813953488372	0.20930232558139536	0.23255813953488372	0.27906976744186046	0.27906976744186046	0.20930232558139536	0.18604651162790697	0.23255813953488372	0.23255813953488372	0.23255813953488372	0.20930232558139536	0.23255813953488372	0.18604651162790697	0.16279069767441862	0.27906976744186046	0.27906976744186046	0.23255813953488372	0.20930232558139536	0.23255813953488372	0.2558139534883721	0.2558139534883721	0.23255813953488372	0.18604651162790697	0.18604651162790697	0.23255813953488372	0.2558139534883721	0.23255813953488372	0.2558139534883721	0.18604651162790697	0.2558139534883721	0.27906976744186046	0.27906976744186046
ko00633	Nitrotoluene degradation [PATH:ko00633]	0.45454545454545453	0.3181818181818182	0.5	0.2727272727272727	0.22727272727272727	0.4090909090909091	0.3181818181818182	0.22727272727272727	0.36363636363636365	0.45454545454545453	0.22727272727272727	0.2727272727272727	0.45454545454545453	0.2727272727272727	0.45454545454545453	0.3181818181818182	0.45454545454545453	0.45454545454545453	0.18181818181818182	0.18181818181818182	0.4090909090909091	0.4090909090909091	0.2727272727272727	0.4090909090909091	0.36363636363636365	0.45454545454545453	0.36363636363636365	0.5	0.3181818181818182	0.45454545454545453	0.36363636363636365	0.45454545454545453	0.4090909090909091	0.13636363636363635	0.18181818181818182	0.5909090909090909	0.45454545454545453	0.4090909090909091	0.5	0.5	0.2727272727272727	0.2727272727272727	0.36363636363636365	0.45454545454545453	0.36363636363636365	0.5	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.36363636363636365	0.4090909090909091	0.4090909090909091	0.2727272727272727	0.45454545454545453	0.4090909090909091	0.18181818181818182	0.4090909090909091	0.2727272727272727	0.5	0.2727272727272727	0.36363636363636365	0.45454545454545453	0.5	0.22727272727272727	0.5	0.4090909090909091	0.4090909090909091	0.22727272727272727	0.45454545454545453	0.45454545454545453	0.5454545454545454	0.2727272727272727	0.4090909090909091	0.36363636363636365	0.45454545454545453	0.36363636363636365	0.2727272727272727	0.45454545454545453	0.5	0.45454545454545453	0.36363636363636365	0.22727272727272727	0.45454545454545453	0.45454545454545453	0.2727272727272727	0.36363636363636365	0.36363636363636365	0.45454545454545453	0.5	0.5	0.5	0.45454545454545453	0.4090909090909091	0.5	0.4090909090909091	0.45454545454545453	0.2727272727272727	0.45454545454545453	0.2727272727272727	0.45454545454545453	0.5	0.5454545454545454	0.5454545454545454	0.2727272727272727	0.5	0.3181818181818182	0.5	0.45454545454545453	0.4090909090909091	0.4090909090909091	0.36363636363636365	0.4090909090909091	0.5	0.5	0.4090909090909091	0.5	0.5
